mixture_ID,mixture_path,source_1_path,source_2_path,length
839-130898-0061_587-54108-0004,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/839-130898-0061_587-54108-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/839-130898-0061_587-54108-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/839-130898-0061_587-54108-0004.wav,27280
3214-167606-0017_302-123504-0007,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3214-167606-0017_302-123504-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3214-167606-0017_302-123504-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3214-167606-0017_302-123504-0007.wav,88000
7302-86814-0006_226-131532-0010,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7302-86814-0006_226-131532-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7302-86814-0006_226-131532-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7302-86814-0006_226-131532-0010.wav,119520
5867-48852-0004_7402-90848-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5867-48852-0004_7402-90848-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5867-48852-0004_7402-90848-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5867-48852-0004_7402-90848-0031.wav,109960
2136-5147-0037_3259-158083-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2136-5147-0037_3259-158083-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2136-5147-0037_3259-158083-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2136-5147-0037_3259-158083-0015.wav,37200
3723-171631-0055_198-126831-0033,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3723-171631-0055_198-126831-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3723-171631-0055_198-126831-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3723-171631-0055_198-126831-0033.wav,114440
3242-8112-0008_2843-152918-0034,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3242-8112-0008_2843-152918-0034.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3242-8112-0008_2843-152918-0034.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3242-8112-0008_2843-152918-0034.wav,37080
7078-271888-0093_7511-102420-0026,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7078-271888-0093_7511-102420-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7078-271888-0093_7511-102420-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7078-271888-0093_7511-102420-0026.wav,107200
3486-166446-0003_1992-141719-0012,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3486-166446-0003_1992-141719-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3486-166446-0003_1992-141719-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3486-166446-0003_1992-141719-0012.wav,116640
3699-19401-0005_481-123719-0007,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3699-19401-0005_481-123719-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3699-19401-0005_481-123719-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3699-19401-0005_481-123719-0007.wav,107040
5808-54425-0038_8014-112586-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5808-54425-0038_8014-112586-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5808-54425-0038_8014-112586-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5808-54425-0038_8014-112586-0000.wav,36760
3486-166424-0040_200-126784-0023,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3486-166424-0040_200-126784-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3486-166424-0040_200-126784-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3486-166424-0040_200-126784-0023.wav,114480
8088-284756-0018_5022-29411-0002,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8088-284756-0018_5022-29411-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8088-284756-0018_5022-29411-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8088-284756-0018_5022-29411-0002.wav,108640
460-172359-0076_201-127786-0016,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/460-172359-0076_201-127786-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/460-172359-0076_201-127786-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/460-172359-0076_201-127786-0016.wav,117840
5022-29405-0005_5514-19192-0024,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5022-29405-0005_5514-19192-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5022-29405-0005_5514-19192-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5022-29405-0005_5514-19192-0024.wav,122040
1363-135842-0038_7078-271888-0109,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1363-135842-0038_7078-271888-0109.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1363-135842-0038_7078-271888-0109.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1363-135842-0038_7078-271888-0109.wav,122600
78-369-0021_27-124992-0077,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/78-369-0021_27-124992-0077.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/78-369-0021_27-124992-0077.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/78-369-0021_27-124992-0077.wav,71840
1235-135883-0020_1246-135815-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1235-135883-0020_1246-135815-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1235-135883-0020_1246-135815-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1235-135883-0020_1246-135815-0009.wav,126960
7447-91187-0033_78-368-0023,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7447-91187-0033_78-368-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7447-91187-0033_78-368-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7447-91187-0033_78-368-0023.wav,91520
6081-41997-0011_6078-54007-0042,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6081-41997-0011_6078-54007-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6081-41997-0011_6078-54007-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6081-41997-0011_6078-54007-0042.wav,127960
248-130652-0015_2518-154826-0012,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/248-130652-0015_2518-154826-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/248-130652-0015_2518-154826-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/248-130652-0015_2518-154826-0012.wav,104800
4640-19189-0015_7078-271888-0102,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4640-19189-0015_7078-271888-0102.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4640-19189-0015_7078-271888-0102.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4640-19189-0015_7078-271888-0102.wav,117960
4195-186237-0004_6848-76049-0033,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4195-186237-0004_6848-76049-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4195-186237-0004_6848-76049-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4195-186237-0004_6848-76049-0033.wav,86600
6415-111615-0021_3664-11714-0001,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6415-111615-0021_3664-11714-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6415-111615-0021_3664-11714-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6415-111615-0021_3664-11714-0001.wav,103680
7226-86964-0031_3607-29116-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7226-86964-0031_3607-29116-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7226-86964-0031_3607-29116-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7226-86964-0031_3607-29116-0015.wav,44400
441-128988-0032_4680-16026-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/441-128988-0032_4680-16026-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/441-128988-0032_4680-16026-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/441-128988-0032_4680-16026-0000.wav,83360
403-128339-0039_2764-36617-0006,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/403-128339-0039_2764-36617-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/403-128339-0039_2764-36617-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/403-128339-0039_2764-36617-0006.wav,115040
6437-66173-0026_1743-142912-0005,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6437-66173-0026_1743-142912-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6437-66173-0026_1743-142912-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6437-66173-0026_1743-142912-0005.wav,91520
2436-2476-0038_1235-135884-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2436-2476-0038_1235-135884-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2436-2476-0038_1235-135884-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2436-2476-0038_1235-135884-0015.wav,47680
89-218-0046_307-127535-0002,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/89-218-0046_307-127535-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/89-218-0046_307-127535-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/89-218-0046_307-127535-0002.wav,119480
481-123720-0050_7367-86737-0089,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/481-123720-0050_7367-86737-0089.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/481-123720-0050_7367-86737-0089.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/481-123720-0050_7367-86737-0089.wav,119080
587-41619-0020_125-121342-0004,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/587-41619-0020_125-121342-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/587-41619-0020_125-121342-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/587-41619-0020_125-121342-0004.wav,100040
5456-58161-0021_8051-118101-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5456-58161-0021_8051-118101-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5456-58161-0021_8051-118101-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5456-58161-0021_8051-118101-0031.wav,100120
1334-135589-0036_5778-12761-0005,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1334-135589-0036_5778-12761-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1334-135589-0036_5778-12761-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1334-135589-0036_5778-12761-0005.wav,87560
307-127535-0001_5163-18515-0025,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/307-127535-0001_5163-18515-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/307-127535-0001_5163-18515-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/307-127535-0001_5163-18515-0025.wav,79800
2518-154826-0047_8098-278252-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2518-154826-0047_8098-278252-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2518-154826-0047_8098-278252-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2518-154826-0047_8098-278252-0000.wav,94400
7113-86041-0088_311-124404-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7113-86041-0088_311-124404-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7113-86041-0088_311-124404-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7113-86041-0088_311-124404-0000.wav,109080
7794-295955-0031_4137-11702-0047,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7794-295955-0031_4137-11702-0047.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7794-295955-0031_4137-11702-0047.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7794-295955-0031_4137-11702-0047.wav,82160
229-130880-0051_3526-176653-0037,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/229-130880-0051_3526-176653-0037.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/229-130880-0051_3526-176653-0037.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/229-130880-0051_3526-176653-0037.wav,116920
1737-142396-0019_8465-246947-0019,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1737-142396-0019_8465-246947-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1737-142396-0019_8465-246947-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1737-142396-0019_8465-246947-0019.wav,92720
2159-179154-0003_6437-66172-0024,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2159-179154-0003_6437-66172-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2159-179154-0003_6437-66172-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2159-179154-0003_6437-66172-0024.wav,118520
1841-179183-0013_1034-121119-0081,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1841-179183-0013_1034-121119-0081.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1841-179183-0013_1034-121119-0081.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1841-179183-0013_1034-121119-0081.wav,97440
2893-139310-0048_1081-125237-0083,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2893-139310-0048_1081-125237-0083.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2893-139310-0048_1081-125237-0083.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2893-139310-0048_1081-125237-0083.wav,113720
5022-29405-0011_7505-258964-0051,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5022-29405-0011_7505-258964-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5022-29405-0011_7505-258964-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5022-29405-0011_7505-258964-0051.wav,67200
1723-141149-0107_6181-216552-0051,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1723-141149-0107_6181-216552-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1723-141149-0107_6181-216552-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1723-141149-0107_6181-216552-0051.wav,58920
1447-130550-0011_196-122159-0028,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1447-130550-0011_196-122159-0028.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1447-130550-0011_196-122159-0028.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1447-130550-0011_196-122159-0028.wav,105040
458-126294-0014_4813-248638-0032,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/458-126294-0014_4813-248638-0032.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/458-126294-0014_4813-248638-0032.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/458-126294-0014_4813-248638-0032.wav,119840
3830-12531-0009_1502-122615-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3830-12531-0009_1502-122615-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3830-12531-0009_1502-122615-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3830-12531-0009_1502-122615-0009.wav,112560
8838-298545-0033_1743-142914-0020,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8838-298545-0033_1743-142914-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8838-298545-0033_1743-142914-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8838-298545-0033_1743-142914-0020.wav,53800
103-1240-0049_3830-12535-0017,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/103-1240-0049_3830-12535-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/103-1240-0049_3830-12535-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/103-1240-0049_3830-12535-0017.wav,122280
211-122425-0030_1455-134435-0070,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/211-122425-0030_1455-134435-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/211-122425-0030_1455-134435-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/211-122425-0030_1455-134435-0070.wav,92240
2910-131096-0039_4014-186179-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2910-131096-0039_4014-186179-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2910-131096-0039_4014-186179-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2910-131096-0039_4014-186179-0013.wav,65400
5456-62043-0003_446-123502-0039,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5456-62043-0003_446-123502-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5456-62043-0003_446-123502-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5456-62043-0003_446-123502-0039.wav,120720
8425-287387-0010_6880-216547-0029,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8425-287387-0010_6880-216547-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8425-287387-0010_6880-216547-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8425-287387-0010_6880-216547-0029.wav,90240
7794-295947-0022_103-1240-0025,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7794-295947-0022_103-1240-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7794-295947-0022_103-1240-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7794-295947-0022_103-1240-0025.wav,120960
3526-175658-0021_4051-10927-0025,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3526-175658-0021_4051-10927-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3526-175658-0021_4051-10927-0025.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3526-175658-0021_4051-10927-0025.wav,115400
8312-279790-0012_87-121553-0008,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8312-279790-0012_87-121553-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8312-279790-0012_87-121553-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8312-279790-0012_87-121553-0008.wav,113720
5049-25947-0022_3242-8112-0018,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5049-25947-0022_3242-8112-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5049-25947-0022_3242-8112-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5049-25947-0022_3242-8112-0018.wav,50680
5049-25947-0061_4813-248638-0029,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5049-25947-0061_4813-248638-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5049-25947-0061_4813-248638-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5049-25947-0061_4813-248638-0029.wav,29040
1040-133433-0018_6531-61334-0086,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1040-133433-0018_6531-61334-0086.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1040-133433-0018_6531-61334-0086.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1040-133433-0018_6531-61334-0086.wav,50880
1263-139804-0020_5514-19192-0038,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1263-139804-0020_5514-19192-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1263-139804-0020_5514-19192-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1263-139804-0020_5514-19192-0038.wav,118720
5339-14133-0010_6454-120342-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5339-14133-0010_6454-120342-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5339-14133-0010_6454-120342-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5339-14133-0010_6454-120342-0015.wav,105320
1502-122615-0011_6272-70171-0033,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1502-122615-0011_6272-70171-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1502-122615-0011_6272-70171-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1502-122615-0011_6272-70171-0033.wav,118840
6925-80680-0015_445-123857-0016,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6925-80680-0015_445-123857-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6925-80680-0015_445-123857-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6925-80680-0015_445-123857-0016.wav,31720
125-121124-0068_460-172357-0012,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/125-121124-0068_460-172357-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/125-121124-0068_460-172357-0012.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/125-121124-0068_460-172357-0012.wav,42040
8838-298545-0013_7113-86041-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8838-298545-0013_7113-86041-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8838-298545-0013_7113-86041-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8838-298545-0013_7113-86041-0013.wav,122000
2159-179154-0024_1578-6379-0036,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2159-179154-0024_1578-6379-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2159-179154-0024_1578-6379-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2159-179154-0024_1578-6379-0036.wav,89000
1624-142933-0038_2182-150130-0018,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1624-142933-0038_2182-150130-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1624-142933-0038_2182-150130-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1624-142933-0038_2182-150130-0018.wav,42760
7505-258964-0036_6531-61334-0007,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7505-258964-0036_6531-61334-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7505-258964-0036_6531-61334-0007.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7505-258964-0036_6531-61334-0007.wav,103200
5339-14134-0019_1970-28415-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5339-14134-0019_1970-28415-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5339-14134-0019_1970-28415-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5339-14134-0019_1970-28415-0015.wav,90680
3259-158083-0104_5652-39938-0066,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3259-158083-0104_5652-39938-0066.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3259-158083-0104_5652-39938-0066.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3259-158083-0104_5652-39938-0066.wav,29600
3947-13262-0007_4267-72637-0027,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3947-13262-0007_4267-72637-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3947-13262-0007_4267-72637-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3947-13262-0007_4267-72637-0027.wav,103760
